Task,Valid_Sequences,Time_Taken
Task044.json,"[('SE1', 'SE2', 'SE6', 'SE8'), ('SE1', 'SE3', 'SE6', 'SE8'), ('SE1', 'SE6', 'SE2', 'SE8'), ('SE1', 'SE6', 'SE3', 'SE8'), ('SE2', 'SE1', 'SE6', 'SE8'), ('SE2', 'SE4', 'SE6', 'SE8'), ('SE2', 'SE6', 'SE1', 'SE8'), ('SE2', 'SE6', 'SE4', 'SE8'), ('SE3', 'SE1', 'SE6', 'SE8'), ('SE3', 'SE4', 'SE6', 'SE8'), ('SE3', 'SE6', 'SE1', 'SE8'), ('SE3', 'SE6', 'SE4', 'SE8'), ('SE4', 'SE2', 'SE6', 'SE8'), ('SE4', 'SE3', 'SE6', 'SE8'), ('SE4', 'SE6', 'SE2', 'SE8'), ('SE4', 'SE6', 'SE3', 'SE8'), ('SE6', 'SE6', 'SE2', 'SE8'), ('SE6', 'SE6', 'SE3', 'SE8'), ('SE8', 'SE1', 'SE6', 'SE2'), ('SE8', 'SE1', 'SE6', 'SE3'), ('SE8', 'SE2', 'SE6', 'SE1'), ('SE8', 'SE2', 'SE6', 'SE4'), ('SE8', 'SE2', 'SE6', 'SE6'), ('SE8', 'SE3', 'SE6', 'SE1'), ('SE8', 'SE3', 'SE6', 'SE4'), ('SE8', 'SE3', 'SE6', 'SE6'), ('SE8', 'SE4', 'SE6', 'SE2'), ('SE8', 'SE4', 'SE6', 'SE3'), ('SE8', 'SE6', 'SE1', 'SE2'), ('SE8', 'SE6', 'SE1', 'SE3'), ('SE8', 'SE6', 'SE2', 'SE1'), ('SE8', 'SE6', 'SE2', 'SE4'), ('SE8', 'SE6', 'SE3', 'SE1'), ('SE8', 'SE6', 'SE3', 'SE4'), ('SE8', 'SE6', 'SE4', 'SE2'), ('SE8', 'SE6', 'SE4', 'SE3')]",0.8297173976898193
Task032.json,"[('SE2', 'SE8', 'SE2', 'SE8'), ('SE2', 'SE8', 'SE3', 'SE8'), ('SE2', 'SE8', 'SE8', 'SE2'), ('SE2', 'SE8', 'SE8', 'SE3'), ('SE3', 'SE8', 'SE2', 'SE8'), ('SE3', 'SE8', 'SE3', 'SE8'), ('SE3', 'SE8', 'SE8', 'SE2'), ('SE3', 'SE8', 'SE8', 'SE3'), ('SE8', 'SE2', 'SE2', 'SE8'), ('SE8', 'SE2', 'SE3', 'SE8'), ('SE8', 'SE2', 'SE8', 'SE2'), ('SE8', 'SE2', 'SE8', 'SE3'), ('SE8', 'SE3', 'SE2', 'SE8'), ('SE8', 'SE3', 'SE3', 'SE8'), ('SE8', 'SE3', 'SE8', 'SE2'), ('SE8', 'SE3', 'SE8', 'SE3')]",0.7308228015899658
Task016.json,"[('SE1', 'SE2', 'SE5', 'SE4'), ('SE1', 'SE3', 'SE5', 'SE4'), ('SE1', 'SE4', 'SE5', 'SE2'), ('SE1', 'SE4', 'SE5', 'SE3'), ('SE1', 'SE5', 'SE2', 'SE4'), ('SE1', 'SE5', 'SE3', 'SE4'), ('SE1', 'SE5', 'SE4', 'SE2'), ('SE1', 'SE5', 'SE4', 'SE3'), ('SE2', 'SE1', 'SE5', 'SE4'), ('SE2', 'SE4', 'SE5', 'SE1'), ('SE2', 'SE4', 'SE5', 'SE4'), ('SE2', 'SE5', 'SE1', 'SE4'), ('SE2', 'SE5', 'SE4', 'SE1'), ('SE2', 'SE5', 'SE4', 'SE4'), ('SE3', 'SE1', 'SE5', 'SE4'), ('SE3', 'SE4', 'SE5', 'SE1'), ('SE3', 'SE4', 'SE5', 'SE4'), ('SE3', 'SE5', 'SE1', 'SE4'), ('SE3', 'SE5', 'SE4', 'SE1'), ('SE3', 'SE5', 'SE4', 'SE4'), ('SE4', 'SE1', 'SE5', 'SE2'), ('SE4', 'SE1', 'SE5', 'SE3'), ('SE4', 'SE2', 'SE5', 'SE1'), ('SE4', 'SE2', 'SE5', 'SE4'), ('SE4', 'SE3', 'SE5', 'SE1'), ('SE4', 'SE3', 'SE5', 'SE4'), ('SE4', 'SE4', 'SE5', 'SE2'), ('SE4', 'SE4', 'SE5', 'SE3'), ('SE4', 'SE5', 'SE1', 'SE2'), ('SE4', 'SE5', 'SE1', 'SE3'), ('SE4', 'SE5', 'SE2', 'SE1'), ('SE4', 'SE5', 'SE2', 'SE4'), ('SE4', 'SE5', 'SE3', 'SE1'), ('SE4', 'SE5', 'SE3', 'SE4'), ('SE4', 'SE5', 'SE4', 'SE2'), ('SE4', 'SE5', 'SE4', 'SE3')]",0.7815103530883789
Task052.json,"[('SE1', 'SE2', 'SE5', 'SE2'), ('SE1', 'SE2', 'SE5', 'SE3'), ('SE1', 'SE3', 'SE5', 'SE2'), ('SE1', 'SE3', 'SE5', 'SE3'), ('SE1', 'SE5', 'SE2', 'SE2'), ('SE1', 'SE5', 'SE2', 'SE3'), ('SE1', 'SE5', 'SE3', 'SE2'), ('SE1', 'SE5', 'SE3', 'SE3'), ('SE2', 'SE1', 'SE5', 'SE2'), ('SE2', 'SE1', 'SE5', 'SE3'), ('SE2', 'SE2', 'SE5', 'SE1'), ('SE2', 'SE3', 'SE5', 'SE1'), ('SE2', 'SE5', 'SE1', 'SE2'), ('SE2', 'SE5', 'SE1', 'SE3'), ('SE2', 'SE5', 'SE2', 'SE1'), ('SE2', 'SE5', 'SE3', 'SE1'), ('SE3', 'SE1', 'SE5', 'SE2'), ('SE3', 'SE1', 'SE5', 'SE3'), ('SE3', 'SE2', 'SE5', 'SE1'), ('SE3', 'SE3', 'SE5', 'SE1'), ('SE3', 'SE5', 'SE1', 'SE2'), ('SE3', 'SE5', 'SE1', 'SE3'), ('SE3', 'SE5', 'SE2', 'SE1'), ('SE3', 'SE5', 'SE3', 'SE1')]",1.187459945678711
Task045.json,"[('SE5', 'SE2', 'SE8', 'SE8'), ('SE5', 'SE3', 'SE8', 'SE8'), ('SE8', 'SE8', 'SE2', 'SE5'), ('SE8', 'SE8', 'SE3', 'SE5')]",0.8684072494506836
Task030.json,"[('SE1', 'SE2', 'SE5', 'SE8'), ('SE1', 'SE3', 'SE5', 'SE8'), ('SE1', 'SE5', 'SE2', 'SE8'), ('SE1', 'SE5', 'SE3', 'SE8'), ('SE2', 'SE1', 'SE5', 'SE8'), ('SE2', 'SE4', 'SE5', 'SE8'), ('SE2', 'SE5', 'SE1', 'SE8'), ('SE2', 'SE5', 'SE4', 'SE8'), ('SE3', 'SE1', 'SE5', 'SE8'), ('SE3', 'SE4', 'SE5', 'SE8'), ('SE3', 'SE5', 'SE1', 'SE8'), ('SE3', 'SE5', 'SE4', 'SE8'), ('SE4', 'SE2', 'SE5', 'SE8'), ('SE4', 'SE3', 'SE5', 'SE8'), ('SE4', 'SE5', 'SE2', 'SE8'), ('SE4', 'SE5', 'SE3', 'SE8'), ('SE8', 'SE1', 'SE5', 'SE2'), ('SE8', 'SE1', 'SE5', 'SE3'), ('SE8', 'SE2', 'SE5', 'SE1'), ('SE8', 'SE2', 'SE5', 'SE4'), ('SE8', 'SE3', 'SE5', 'SE1'), ('SE8', 'SE3', 'SE5', 'SE4'), ('SE8', 'SE4', 'SE5', 'SE2'), ('SE8', 'SE4', 'SE5', 'SE3'), ('SE8', 'SE5', 'SE1', 'SE2'), ('SE8', 'SE5', 'SE1', 'SE3'), ('SE8', 'SE5', 'SE2', 'SE1'), ('SE8', 'SE5', 'SE2', 'SE4'), ('SE8', 'SE5', 'SE3', 'SE1'), ('SE8', 'SE5', 'SE3', 'SE4'), ('SE8', 'SE5', 'SE4', 'SE2'), ('SE8', 'SE5', 'SE4', 'SE3')]",0.7687532901763916
Task004.json,"[('SE6', 'SE1', 'SE2', 'SE8'), ('SE6', 'SE1', 'SE3', 'SE8'), ('SE6', 'SE2', 'SE1', 'SE8'), ('SE6', 'SE2', 'SE4', 'SE8'), ('SE6', 'SE3', 'SE1', 'SE8'), ('SE6', 'SE3', 'SE4', 'SE8'), ('SE6', 'SE4', 'SE2', 'SE8'), ('SE6', 'SE4', 'SE3', 'SE8'), ('SE8', 'SE1', 'SE2', 'SE6'), ('SE8', 'SE1', 'SE3', 'SE6'), ('SE8', 'SE2', 'SE1', 'SE6'), ('SE8', 'SE2', 'SE4', 'SE6'), ('SE8', 'SE3', 'SE1', 'SE6'), ('SE8', 'SE3', 'SE4', 'SE6'), ('SE8', 'SE4', 'SE2', 'SE6'), ('SE8', 'SE4', 'SE3', 'SE6')]",0.7506308555603027
Task051.json,"[('SE1', 'SE7', 'SE8', 'SE2'), ('SE1', 'SE7', 'SE8', 'SE3'), ('SE1', 'SE8', 'SE7', 'SE2'), ('SE1', 'SE8', 'SE7', 'SE3'), ('SE2', 'SE7', 'SE8', 'SE1'), ('SE2', 'SE7', 'SE8', 'SE8'), ('SE2', 'SE8', 'SE7', 'SE1'), ('SE2', 'SE8', 'SE7', 'SE7'), ('SE3', 'SE7', 'SE8', 'SE1'), ('SE3', 'SE7', 'SE8', 'SE8'), ('SE3', 'SE8', 'SE7', 'SE1'), ('SE3', 'SE8', 'SE7', 'SE7'), ('SE7', 'SE7', 'SE8', 'SE2'), ('SE7', 'SE7', 'SE8', 'SE3'), ('SE8', 'SE8', 'SE7', 'SE2'), ('SE8', 'SE8', 'SE7', 'SE3')]",0.7389321327209473
Task097.json,"[('SE2', 'SE4', 'SE7', 'SE7'), ('SE2', 'SE7', 'SE4', 'SE7'), ('SE2', 'SE7', 'SE7', 'SE4'), ('SE3', 'SE4', 'SE7', 'SE7'), ('SE3', 'SE7', 'SE4', 'SE7'), ('SE3', 'SE7', 'SE7', 'SE4'), ('SE4', 'SE2', 'SE7', 'SE7'), ('SE4', 'SE3', 'SE7', 'SE7'), ('SE4', 'SE7', 'SE2', 'SE7'), ('SE4', 'SE7', 'SE3', 'SE7'), ('SE4', 'SE7', 'SE7', 'SE2'), ('SE4', 'SE7', 'SE7', 'SE3'), ('SE7', 'SE2', 'SE4', 'SE7'), ('SE7', 'SE2', 'SE7', 'SE4'), ('SE7', 'SE3', 'SE4', 'SE7'), ('SE7', 'SE3', 'SE7', 'SE4'), ('SE7', 'SE4', 'SE2', 'SE7'), ('SE7', 'SE4', 'SE3', 'SE7'), ('SE7', 'SE4', 'SE7', 'SE2'), ('SE7', 'SE4', 'SE7', 'SE3'), ('SE7', 'SE7', 'SE2', 'SE4'), ('SE7', 'SE7', 'SE3', 'SE4'), ('SE7', 'SE7', 'SE4', 'SE2'), ('SE7', 'SE7', 'SE4', 'SE3')]",0.8267822265625
Task070.json,"[('SE1', 'SE2', 'SE4', 'SE5'), ('SE1', 'SE3', 'SE4', 'SE5'), ('SE1', 'SE4', 'SE2', 'SE5'), ('SE1', 'SE4', 'SE3', 'SE5'), ('SE2', 'SE1', 'SE4', 'SE5'), ('SE2', 'SE4', 'SE1', 'SE5'), ('SE2', 'SE4', 'SE4', 'SE5'), ('SE3', 'SE1', 'SE4', 'SE5'), ('SE3', 'SE4', 'SE1', 'SE5'), ('SE3', 'SE4', 'SE4', 'SE5'), ('SE4', 'SE1', 'SE2', 'SE5'), ('SE4', 'SE1', 'SE3', 'SE5'), ('SE4', 'SE2', 'SE1', 'SE5'), ('SE4', 'SE2', 'SE4', 'SE5'), ('SE4', 'SE3', 'SE1', 'SE5'), ('SE4', 'SE3', 'SE4', 'SE5'), ('SE4', 'SE4', 'SE2', 'SE5'), ('SE4', 'SE4', 'SE3', 'SE5'), ('SE5', 'SE1', 'SE2', 'SE4'), ('SE5', 'SE1', 'SE3', 'SE4'), ('SE5', 'SE1', 'SE4', 'SE2'), ('SE5', 'SE1', 'SE4', 'SE3'), ('SE5', 'SE2', 'SE1', 'SE4'), ('SE5', 'SE2', 'SE4', 'SE1'), ('SE5', 'SE2', 'SE4', 'SE4'), ('SE5', 'SE3', 'SE1', 'SE4'), ('SE5', 'SE3', 'SE4', 'SE1'), ('SE5', 'SE3', 'SE4', 'SE4'), ('SE5', 'SE4', 'SE1', 'SE2'), ('SE5', 'SE4', 'SE1', 'SE3'), ('SE5', 'SE4', 'SE2', 'SE1'), ('SE5', 'SE4', 'SE2', 'SE4'), ('SE5', 'SE4', 'SE3', 'SE1'), ('SE5', 'SE4', 'SE3', 'SE4'), ('SE5', 'SE4', 'SE4', 'SE2'), ('SE5', 'SE4', 'SE4', 'SE3')]",0.7338788509368896
Task027.json,"[('SE8', 'SE8', 'SE1', 'SE6'), ('SE8', 'SE8', 'SE4', 'SE6')]",0.6946234703063965
Task063.json,"[('SE1', 'SE2', 'SE2', 'SE8'), ('SE1', 'SE2', 'SE3', 'SE8'), ('SE1', 'SE3', 'SE2', 'SE8'), ('SE1', 'SE3', 'SE3', 'SE8'), ('SE2', 'SE1', 'SE2', 'SE8'), ('SE2', 'SE1', 'SE3', 'SE8'), ('SE2', 'SE2', 'SE1', 'SE8'), ('SE2', 'SE3', 'SE1', 'SE8'), ('SE3', 'SE1', 'SE2', 'SE8'), ('SE3', 'SE1', 'SE3', 'SE8'), ('SE3', 'SE2', 'SE1', 'SE8'), ('SE3', 'SE3', 'SE1', 'SE8'), ('SE8', 'SE1', 'SE2', 'SE2'), ('SE8', 'SE1', 'SE2', 'SE3'), ('SE8', 'SE1', 'SE3', 'SE2'), ('SE8', 'SE1', 'SE3', 'SE3'), ('SE8', 'SE2', 'SE1', 'SE2'), ('SE8', 'SE2', 'SE1', 'SE3'), ('SE8', 'SE2', 'SE2', 'SE1'), ('SE8', 'SE2', 'SE3', 'SE1'), ('SE8', 'SE3', 'SE1', 'SE2'), ('SE8', 'SE3', 'SE1', 'SE3'), ('SE8', 'SE3', 'SE2', 'SE1'), ('SE8', 'SE3', 'SE3', 'SE1')]",0.7010469436645508
Task077.json,"[('SE1', 'SE2', 'SE5', 'SE8'), ('SE1', 'SE3', 'SE5', 'SE8'), ('SE1', 'SE5', 'SE2', 'SE8'), ('SE1', 'SE5', 'SE3', 'SE8'), ('SE2', 'SE1', 'SE5', 'SE8'), ('SE2', 'SE4', 'SE5', 'SE8'), ('SE2', 'SE5', 'SE1', 'SE8'), ('SE2', 'SE5', 'SE4', 'SE8'), ('SE3', 'SE1', 'SE5', 'SE8'), ('SE3', 'SE4', 'SE5', 'SE8'), ('SE3', 'SE5', 'SE1', 'SE8'), ('SE3', 'SE5', 'SE4', 'SE8'), ('SE4', 'SE2', 'SE5', 'SE8'), ('SE4', 'SE3', 'SE5', 'SE8'), ('SE4', 'SE5', 'SE2', 'SE8'), ('SE4', 'SE5', 'SE3', 'SE8'), ('SE8', 'SE2', 'SE5', 'SE1'), ('SE8', 'SE2', 'SE5', 'SE4'), ('SE8', 'SE3', 'SE5', 'SE1'), ('SE8', 'SE3', 'SE5', 'SE4'), ('SE8', 'SE5', 'SE1', 'SE2'), ('SE8', 'SE5', 'SE1', 'SE3'), ('SE8', 'SE5', 'SE2', 'SE1'), ('SE8', 'SE5', 'SE2', 'SE4'), ('SE8', 'SE5', 'SE3', 'SE1'), ('SE8', 'SE5', 'SE3', 'SE4'), ('SE8', 'SE5', 'SE4', 'SE2'), ('SE8', 'SE5', 'SE4', 'SE3')]",0.7228236198425293
Task062.json,"[('SE5', 'SE1', 'SE8', 'SE6'), ('SE5', 'SE4', 'SE8', 'SE6'), ('SE5', 'SE8', 'SE1', 'SE6'), ('SE5', 'SE8', 'SE4', 'SE6'), ('SE6', 'SE1', 'SE8', 'SE5'), ('SE6', 'SE4', 'SE8', 'SE5'), ('SE6', 'SE8', 'SE1', 'SE5'), ('SE6', 'SE8', 'SE4', 'SE5')]",0.6922295093536377
Task010.json,"[('SE2', 'SE6', 'SE8', 'SE6'), ('SE3', 'SE6', 'SE8', 'SE6'), ('SE6', 'SE2', 'SE8', 'SE6'), ('SE6', 'SE3', 'SE8', 'SE6'), ('SE6', 'SE8', 'SE2', 'SE6'), ('SE6', 'SE8', 'SE3', 'SE6'), ('SE6', 'SE8', 'SE6', 'SE2'), ('SE6', 'SE8', 'SE6', 'SE3')]",0.7193748950958252
Task000.json,"[('SE7', 'SE1', 'SE6', 'SE8'), ('SE7', 'SE4', 'SE6', 'SE8'), ('SE7', 'SE6', 'SE1', 'SE8'), ('SE7', 'SE6', 'SE4', 'SE8'), ('SE8', 'SE1', 'SE6', 'SE7'), ('SE8', 'SE4', 'SE6', 'SE7'), ('SE8', 'SE6', 'SE1', 'SE7'), ('SE8', 'SE6', 'SE4', 'SE7')]",0.7286269664764404
Task081.json,"[('SE1', 'SE2', 'SE5', 'SE4'), ('SE1', 'SE3', 'SE5', 'SE4'), ('SE1', 'SE5', 'SE2', 'SE4'), ('SE1', 'SE5', 'SE3', 'SE4'), ('SE1', 'SE5', 'SE4', 'SE2'), ('SE1', 'SE5', 'SE4', 'SE3'), ('SE2', 'SE1', 'SE5', 'SE4'), ('SE2', 'SE4', 'SE5', 'SE1'), ('SE2', 'SE4', 'SE5', 'SE4'), ('SE2', 'SE4', 'SE5', 'SE5'), ('SE2', 'SE5', 'SE1', 'SE4'), ('SE2', 'SE5', 'SE4', 'SE1'), ('SE2', 'SE5', 'SE4', 'SE4'), ('SE3', 'SE1', 'SE5', 'SE4'), ('SE3', 'SE4', 'SE5', 'SE1'), ('SE3', 'SE4', 'SE5', 'SE4'), ('SE3', 'SE4', 'SE5', 'SE5'), ('SE3', 'SE5', 'SE1', 'SE4'), ('SE3', 'SE5', 'SE4', 'SE1'), ('SE3', 'SE5', 'SE4', 'SE4'), ('SE4', 'SE2', 'SE5', 'SE1'), ('SE4', 'SE2', 'SE5', 'SE4'), ('SE4', 'SE2', 'SE5', 'SE5'), ('SE4', 'SE3', 'SE5', 'SE1'), ('SE4', 'SE3', 'SE5', 'SE4'), ('SE4', 'SE3', 'SE5', 'SE5'), ('SE4', 'SE5', 'SE1', 'SE2'), ('SE4', 'SE5', 'SE1', 'SE3'), ('SE4', 'SE5', 'SE2', 'SE1'), ('SE4', 'SE5', 'SE2', 'SE4'), ('SE4', 'SE5', 'SE3', 'SE1'), ('SE4', 'SE5', 'SE3', 'SE4'), ('SE4', 'SE5', 'SE4', 'SE2'), ('SE4', 'SE5', 'SE4', 'SE3'), ('SE5', 'SE5', 'SE2', 'SE4'), ('SE5', 'SE5', 'SE3', 'SE4'), ('SE5', 'SE5', 'SE4', 'SE2'), ('SE5', 'SE5', 'SE4', 'SE3')]",0.7597153186798096
Task053.json,"[('SE1', 'SE5', 'SE8', 'SE6'), ('SE1', 'SE8', 'SE5', 'SE6'), ('SE4', 'SE5', 'SE8', 'SE6'), ('SE4', 'SE8', 'SE5', 'SE6'), ('SE5', 'SE5', 'SE8', 'SE6'), ('SE6', 'SE5', 'SE8', 'SE1'), ('SE6', 'SE5', 'SE8', 'SE4'), ('SE6', 'SE8', 'SE5', 'SE1'), ('SE6', 'SE8', 'SE5', 'SE4'), ('SE6', 'SE8', 'SE5', 'SE5')]",0.6963291168212891
Task080.json,"[('SE5', 'SE2', 'SE2', 'SE7'), ('SE5', 'SE2', 'SE3', 'SE7'), ('SE5', 'SE3', 'SE2', 'SE7'), ('SE5', 'SE3', 'SE3', 'SE7'), ('SE7', 'SE2', 'SE2', 'SE5'), ('SE7', 'SE2', 'SE3', 'SE5'), ('SE7', 'SE3', 'SE2', 'SE5'), ('SE7', 'SE3', 'SE3', 'SE5')]",0.6904058456420898
Task093.json,"[('SE1', 'SE2', 'SE6', 'SE8'), ('SE1', 'SE3', 'SE6', 'SE8'), ('SE1', 'SE6', 'SE2', 'SE8'), ('SE1', 'SE6', 'SE3', 'SE8'), ('SE2', 'SE1', 'SE6', 'SE8'), ('SE2', 'SE4', 'SE6', 'SE8'), ('SE2', 'SE6', 'SE1', 'SE8'), ('SE2', 'SE6', 'SE4', 'SE8'), ('SE3', 'SE1', 'SE6', 'SE8'), ('SE3', 'SE4', 'SE6', 'SE8'), ('SE3', 'SE6', 'SE1', 'SE8'), ('SE3', 'SE6', 'SE4', 'SE8'), ('SE4', 'SE2', 'SE6', 'SE8'), ('SE4', 'SE3', 'SE6', 'SE8'), ('SE4', 'SE6', 'SE2', 'SE8'), ('SE4', 'SE6', 'SE3', 'SE8'), ('SE8', 'SE1', 'SE6', 'SE2'), ('SE8', 'SE1', 'SE6', 'SE3'), ('SE8', 'SE2', 'SE6', 'SE1'), ('SE8', 'SE2', 'SE6', 'SE4'), ('SE8', 'SE3', 'SE6', 'SE1'), ('SE8', 'SE3', 'SE6', 'SE4'), ('SE8', 'SE4', 'SE6', 'SE2'), ('SE8', 'SE4', 'SE6', 'SE3'), ('SE8', 'SE6', 'SE1', 'SE2'), ('SE8', 'SE6', 'SE1', 'SE3'), ('SE8', 'SE6', 'SE2', 'SE1'), ('SE8', 'SE6', 'SE2', 'SE4'), ('SE8', 'SE6', 'SE3', 'SE1'), ('SE8', 'SE6', 'SE3', 'SE4'), ('SE8', 'SE6', 'SE4', 'SE2'), ('SE8', 'SE6', 'SE4', 'SE3')]",0.7038953304290771
Task099.json,"[('SE1', 'SE4', 'SE8', 'SE1'), ('SE1', 'SE4', 'SE8', 'SE4'), ('SE1', 'SE8', 'SE1', 'SE4'), ('SE1', 'SE8', 'SE4', 'SE1'), ('SE1', 'SE8', 'SE4', 'SE4'), ('SE4', 'SE1', 'SE8', 'SE1'), ('SE4', 'SE1', 'SE8', 'SE4'), ('SE4', 'SE4', 'SE8', 'SE1'), ('SE4', 'SE4', 'SE8', 'SE4'), ('SE4', 'SE8', 'SE1', 'SE1'), ('SE4', 'SE8', 'SE1', 'SE4'), ('SE4', 'SE8', 'SE4', 'SE1'), ('SE4', 'SE8', 'SE4', 'SE4')]",0.7706389427185059
Task083.json,"[('SE5', 'SE2', 'SE8', 'SE8'), ('SE5', 'SE3', 'SE8', 'SE8'), ('SE8', 'SE8', 'SE2', 'SE5'), ('SE8', 'SE8', 'SE3', 'SE5')]",0.7979001998901367
Task049.json,"[('SE6', 'SE2', 'SE7', 'SE8'), ('SE6', 'SE3', 'SE7', 'SE8'), ('SE6', 'SE7', 'SE2', 'SE8'), ('SE6', 'SE7', 'SE3', 'SE8')]",0.7400577068328857
Task022.json,"[('SE2', 'SE2', 'SE5', 'SE7'), ('SE2', 'SE3', 'SE5', 'SE7'), ('SE2', 'SE5', 'SE2', 'SE7'), ('SE2', 'SE5', 'SE3', 'SE7'), ('SE3', 'SE2', 'SE5', 'SE7'), ('SE3', 'SE3', 'SE5', 'SE7'), ('SE3', 'SE5', 'SE2', 'SE7'), ('SE3', 'SE5', 'SE3', 'SE7'), ('SE7', 'SE2', 'SE5', 'SE2'), ('SE7', 'SE2', 'SE5', 'SE3'), ('SE7', 'SE3', 'SE5', 'SE2'), ('SE7', 'SE3', 'SE5', 'SE3'), ('SE7', 'SE5', 'SE2', 'SE2'), ('SE7', 'SE5', 'SE2', 'SE3'), ('SE7', 'SE5', 'SE3', 'SE2'), ('SE7', 'SE5', 'SE3', 'SE3')]",0.7454824447631836
Task098.json,"[('SE6', 'SE8', 'SE7', 'SE8'), ('SE8', 'SE7', 'SE8', 'SE6')]",0.7377068996429443
Task013.json,"[('SE1', 'SE1', 'SE8', 'SE4'), ('SE1', 'SE4', 'SE8', 'SE1'), ('SE1', 'SE4', 'SE8', 'SE4'), ('SE1', 'SE4', 'SE8', 'SE8'), ('SE1', 'SE8', 'SE1', 'SE4'), ('SE1', 'SE8', 'SE4', 'SE1'), ('SE1', 'SE8', 'SE4', 'SE4'), ('SE4', 'SE1', 'SE8', 'SE1'), ('SE4', 'SE1', 'SE8', 'SE4'), ('SE4', 'SE1', 'SE8', 'SE8'), ('SE4', 'SE4', 'SE8', 'SE1'), ('SE4', 'SE4', 'SE8', 'SE4'), ('SE4', 'SE4', 'SE8', 'SE8'), ('SE4', 'SE8', 'SE1', 'SE1'), ('SE4', 'SE8', 'SE1', 'SE4'), ('SE4', 'SE8', 'SE4', 'SE1'), ('SE4', 'SE8', 'SE4', 'SE4'), ('SE8', 'SE8', 'SE1', 'SE4'), ('SE8', 'SE8', 'SE4', 'SE1'), ('SE8', 'SE8', 'SE4', 'SE4')]",0.8373332023620605
Task096.json,"[('SE1', 'SE6', 'SE7', 'SE6'), ('SE4', 'SE6', 'SE7', 'SE6'), ('SE6', 'SE1', 'SE7', 'SE6'), ('SE6', 'SE4', 'SE7', 'SE6'), ('SE6', 'SE7', 'SE1', 'SE6'), ('SE6', 'SE7', 'SE4', 'SE6'), ('SE6', 'SE7', 'SE6', 'SE1'), ('SE6', 'SE7', 'SE6', 'SE4')]",0.7310445308685303
Task084.json,"[('SE1', 'SE5', 'SE7', 'SE8'), ('SE1', 'SE7', 'SE5', 'SE8'), ('SE4', 'SE5', 'SE7', 'SE8'), ('SE4', 'SE7', 'SE5', 'SE8'), ('SE5', 'SE5', 'SE7', 'SE8'), ('SE8', 'SE5', 'SE7', 'SE1'), ('SE8', 'SE5', 'SE7', 'SE4'), ('SE8', 'SE7', 'SE5', 'SE1'), ('SE8', 'SE7', 'SE5', 'SE4'), ('SE8', 'SE7', 'SE5', 'SE5')]",0.7164804935455322
Task047.json,"[('SE1', 'SE7', 'SE8', 'SE6'), ('SE1', 'SE8', 'SE7', 'SE6'), ('SE4', 'SE7', 'SE8', 'SE6'), ('SE4', 'SE8', 'SE7', 'SE6'), ('SE6', 'SE7', 'SE8', 'SE1'), ('SE6', 'SE7', 'SE8', 'SE4'), ('SE6', 'SE8', 'SE7', 'SE1'), ('SE6', 'SE8', 'SE7', 'SE4')]",0.6891753673553467
Task029.json,"[('SE5', 'SE1', 'SE7', 'SE8'), ('SE5', 'SE4', 'SE7', 'SE8'), ('SE5', 'SE7', 'SE1', 'SE8'), ('SE5', 'SE7', 'SE4', 'SE8'), ('SE8', 'SE1', 'SE7', 'SE5'), ('SE8', 'SE4', 'SE7', 'SE5'), ('SE8', 'SE7', 'SE1', 'SE5'), ('SE8', 'SE7', 'SE4', 'SE5')]",0.7010290622711182
Task025.json,"[('SE1', 'SE5', 'SE6', 'SE4'), ('SE1', 'SE6', 'SE5', 'SE4'), ('SE4', 'SE5', 'SE6', 'SE1'), ('SE4', 'SE5', 'SE6', 'SE4'), ('SE4', 'SE6', 'SE5', 'SE1'), ('SE4', 'SE6', 'SE5', 'SE4')]",0.7191760540008545
Task042.json,"[('SE1', 'SE7', 'SE8', 'SE8'), ('SE1', 'SE8', 'SE7', 'SE7'), ('SE8', 'SE8', 'SE7', 'SE1')]",0.7012958526611328
Task055.json,"[('SE1', 'SE1', 'SE6', 'SE2'), ('SE1', 'SE1', 'SE6', 'SE3'), ('SE1', 'SE2', 'SE6', 'SE1'), ('SE1', 'SE3', 'SE6', 'SE1'), ('SE1', 'SE6', 'SE1', 'SE2'), ('SE1', 'SE6', 'SE1', 'SE3'), ('SE1', 'SE6', 'SE2', 'SE1'), ('SE1', 'SE6', 'SE3', 'SE1'), ('SE2', 'SE1', 'SE6', 'SE1'), ('SE2', 'SE6', 'SE1', 'SE1'), ('SE3', 'SE1', 'SE6', 'SE1'), ('SE3', 'SE6', 'SE1', 'SE1')]",0.7269587516784668
Task057.json,"[('SE1', 'SE8', 'SE8', 'SE7'), ('SE7', 'SE8', 'SE1', 'SE8'), ('SE7', 'SE8', 'SE8', 'SE1'), ('SE8', 'SE1', 'SE8', 'SE7')]",0.6870691776275635
Task005.json,"[('SE1', 'SE5', 'SE6', 'SE7'), ('SE1', 'SE6', 'SE5', 'SE7'), ('SE4', 'SE5', 'SE6', 'SE7'), ('SE4', 'SE6', 'SE5', 'SE7'), ('SE7', 'SE5', 'SE6', 'SE1'), ('SE7', 'SE5', 'SE6', 'SE4'), ('SE7', 'SE6', 'SE5', 'SE1'), ('SE7', 'SE6', 'SE5', 'SE4')]",0.8209013938903809
